pageid,bin_death_index,ma,diff_percent
2017883,57,2870,3.70
2017883,58,2954,3.83
2017883,59,2943,3.82
2017883,60,2921,3.78
2017883,61,2906,3.76
2017883,62,2891,3.73
2017883,63,2954,3.83
2017883,64,2820,3.62
2017883,65,2683,3.39
2017883,66,2679,3.38
2017883,67,2737,3.48
2017883,68,2703,3.42
2017883,69,2637,3.32
2017883,70,2517,3.12
2017883,71,2432,2.98
2017883,72,2362,2.87
2017883,73,2259,2.70
2017883,74,2110,2.45
2017883,75,2069,2.39
2017883,76,2062,2.37
2017883,77,2037,2.33
2017883,78,2000,2.27
2017883,79,2003,2.28
2017883,80,1978,2.24
2017883,81,1956,2.20
2017883,82,1925,2.15
2017883,83,1893,2.10
2017883,84,1860,2.04
2017883,85,1855,2.04
2017883,86,1897,2.10
2017883,87,1926,2.15
2017883,88,1971,2.23
2017883,89,2009,2.29
2017883,90,2032,2.33
2017883,91,2778,3.55
2017883,92,3052,4.00
2017883,93,3082,4.04
2017883,94,3067,4.02
2017883,95,3042,3.98
2017883,96,3085,4.05
2017883,97,3079,4.04
2017883,98,2332,2.82
2017883,99,2070,2.39
2017883,100,1973,2.23
2017883,101,1925,2.15
2017883,102,1906,2.12
2017883,103,1822,1.98
2017883,104,1781,1.91
2017883,105,1784,1.92
2017883,106,1743,1.85
2017883,107,1712,1.80
2017883,108,1716,1.81
2017883,109,1701,1.78
2017883,110,1709,1.80
2017883,111,1709,1.80
2017883,112,1677,1.74
2017883,113,1710,1.80
2017883,114,1741,1.85
2017883,115,1729,1.83
2017883,116,1704,1.79
2017883,117,1701,1.78
2017883,118,1699,1.78
2017883,119,1804,1.95
2017883,120,1791,1.93
20128239,30,3719,4.62
20128239,31,3617,4.47
20128239,32,3440,4.20
20128239,33,3240,3.90
20128239,34,3029,3.58
20128239,35,2756,3.17
20128239,36,2537,2.84
20128239,37,2367,2.58
20128239,38,2222,2.36
20128239,39,2150,2.25
20128239,40,2060,2.11
20128239,41,2042,2.09
20128239,42,1980,1.99
20128239,43,1930,1.92
20128239,44,1892,1.86
20128239,45,1915,1.89
20128239,46,1925,1.91
20128239,47,1924,1.91
20128239,48,1901,1.87
20128239,49,1930,1.92
20128239,50,1970,1.98
20128239,51,1984,2.00
20128239,52,1973,1.98
20128239,53,2016,2.05
20128239,54,2058,2.11
20128239,55,2067,2.12
20128239,56,2112,2.19
20128239,57,2110,2.19
20128239,58,2250,2.40
20128239,59,2398,2.63
20128239,60,2444,2.69
20128239,61,2491,2.77
20128239,62,2628,2.97
20128239,63,2838,3.29
20128239,64,2999,3.53
20128239,65,3032,3.58
20128239,66,3049,3.61
20128239,67,3222,3.87
20128239,68,3587,4.42
20128239,69,3905,4.90
20128239,70,4012,5.07
20128239,71,4248,5.42
20128239,72,5950,7.99
20128239,73,6302,8.53
20128239,74,6443,8.74
20128239,75,6364,8.62
20128239,76,6298,8.52
20128239,77,6247,8.44
20128239,78,6045,8.14
20128239,79,4345,5.57
20128239,80,3928,4.94
20128239,81,3568,4.39
20128239,82,3326,4.03
20128239,83,2972,3.49
20128239,84,2684,3.06
20128239,85,2497,2.77
20128239,86,2353,2.56
20128239,87,2271,2.43
20128239,88,2252,2.40
20128239,89,2256,2.41
20128239,90,2516,2.80
20128239,91,2492,2.77
20128239,92,2461,2.72
20128239,93,2475,2.74
20128239,94,2437,2.68
20128239,95,2402,2.63
20128239,96,2277,2.44
20128239,97,1955,1.96
20128239,98,1913,1.89
20128239,99,1902,1.88
20128239,100,1829,1.76
20128239,101,1804,1.73
20128239,102,1770,1.68
20128239,103,1734,1.62
20128239,104,1720,1.60
20128239,105,1685,1.55
20128239,106,1655,1.50
20128239,107,1609,1.43
20128239,108,1579,1.39
20128239,109,1536,1.32
20128239,110,1513,1.29
20128239,111,1468,1.22
20128239,112,1533,1.32
20128239,113,1518,1.29
20128239,114,1506,1.28
20128239,115,1489,1.25
20128239,116,1483,1.24
20128239,117,1471,1.22
20128239,118,1498,1.26
20128239,119,1403,1.12
20128239,120,1346,1.03
142809,30,18613,10.59
142809,31,18194,10.33
142809,32,18258,10.37
142809,33,18074,10.25
142809,34,17949,10.17
142809,35,17937,10.17
142809,36,19093,10.88
142809,37,19128,10.91
142809,38,18240,10.35
142809,39,22979,13.30
142809,40,23311,13.51
142809,41,23067,13.36
142809,42,22693,13.13
142809,43,21034,12.09
142809,44,20509,11.77
142809,45,20525,11.78
142809,46,14782,8.20
142809,47,13575,7.45
142809,48,12962,7.07
142809,49,12859,7.00
142809,50,14119,7.79
142809,51,14537,8.05
142809,52,14602,8.09
142809,53,14424,7.98
142809,54,14532,8.05
142809,55,14607,8.09
142809,56,14244,7.87
142809,57,12643,6.87
142809,58,11877,6.39
142809,59,11893,6.40
142809,60,13842,7.62
142809,61,18335,10.41
142809,62,21573,12.43
142809,63,23244,13.47
142809,64,24420,14.20
142809,65,25561,14.91
142809,66,25954,15.16
142809,67,24313,14.13
142809,68,19943,11.41
142809,69,16769,9.44
142809,70,15113,8.41
142809,71,14145,7.80
142809,72,13210,7.22
142809,73,12560,6.82
142809,74,12029,6.49
142809,75,11843,6.37
142809,76,11826,6.36
142809,77,11756,6.32
142809,78,11675,6.27
142809,79,11426,6.11
142809,80,11257,6.01
142809,81,11159,5.95
142809,82,10881,5.77
142809,83,10558,5.57
142809,84,11748,6.31
142809,85,15045,8.37
142809,86,17359,9.81
142809,87,18683,10.63
142809,88,19422,11.09
142809,89,19781,11.31
142809,90,20241,11.60
142809,91,19210,10.96
142809,92,16081,9.01
142809,93,13929,7.67
142809,94,12655,6.88
142809,95,11986,6.46
142809,96,11884,6.40
142809,97,11839,6.37
142809,98,11677,6.27
142809,99,11533,6.18
142809,100,15601,8.71
142809,101,18440,10.48
142809,102,19784,11.31
142809,103,20288,11.63
142809,104,20493,11.76
142809,105,21098,12.13
142809,106,21654,12.48
142809,107,17657,9.99
142809,108,14799,8.21
142809,109,13429,7.36
142809,110,12713,6.91
142809,111,12190,6.59
142809,112,11416,6.11
142809,113,10494,5.53
142809,114,10079,5.27
142809,115,9871,5.14
142809,116,9640,5.00
142809,117,9445,4.88
142809,118,9454,4.88
142809,119,9629,4.99
142809,120,9653,5.01
2388084,30,6266,4.98
2388084,31,6316,5.03
2388084,32,6365,5.07
2388084,33,4740,3.52
2388084,34,4455,3.25
2388084,35,4171,2.98
2388084,36,3826,2.65
2388084,37,3709,2.54
2388084,38,3561,2.40
2388084,39,3304,2.15
2388084,40,3168,2.02
2388084,41,3096,1.95
2388084,42,2956,1.82
2388084,43,2832,1.70
2388084,44,2680,1.56
2388084,45,2680,1.56
2388084,46,2626,1.51
2388084,47,2604,1.48
2388084,48,2537,1.42
2388084,49,2516,1.40
2388084,50,2589,1.47
2388084,51,2526,1.41
2388084,52,2573,1.46
2388084,53,2522,1.41
2388084,54,2439,1.33
2388084,55,2443,1.33
2388084,56,2682,1.56
2388084,57,2616,1.50
2388084,58,2846,1.72
2388084,59,6133,4.85
2388084,60,6351,5.06
2388084,61,6459,5.16
2388084,62,6453,5.16
2388084,63,6219,4.93
2388084,64,6212,4.93
2388084,65,5986,4.71
2388084,66,2566,1.45
2388084,67,2365,1.26
2388084,68,2232,1.13
2388084,69,2178,1.08
2388084,70,2098,1.00
2388084,71,2196,1.10
2388084,72,2165,1.07
2388084,73,2084,0.99
2388084,74,2022,0.93
2388084,75,2023,0.93
2388084,76,1978,0.89
2388084,77,1969,0.88
2388084,78,1785,0.70
2388084,79,1840,0.76
2388084,80,1866,0.78
2388084,81,1832,0.75
2388084,82,1828,0.74
2388084,83,1846,0.76
2388084,84,1960,0.87
2388084,85,1965,0.88
2388084,86,1875,0.79
2388084,87,1842,0.76
2388084,88,1859,0.77
2388084,89,1864,0.78
2388084,90,1844,0.76
2388084,91,1701,0.62
2388084,92,1709,0.63
2388084,93,1722,0.64
2388084,94,1712,0.63
2388084,95,1733,0.65
2388084,96,1762,0.68
2388084,97,1810,0.73
2388084,98,1914,0.83
2388084,99,1898,0.81
2388084,100,1948,0.86
2388084,101,1988,0.90
2388084,102,1993,0.90
2388084,103,1975,0.88
2388084,104,1921,0.83
2388084,105,1888,0.80
2388084,106,1932,0.84
2388084,107,1966,0.88
2388084,108,1960,0.87
2388084,109,1935,0.85
2388084,110,1972,0.88
2388084,111,2025,0.93
2388084,112,2028,0.94
2388084,113,2187,1.09
2388084,114,2363,1.25
2388084,115,2468,1.35
2388084,116,2527,1.41
2388084,117,2544,1.43
2388084,118,2677,1.55
2388084,119,2804,1.68
2388084,120,2825,1.70
171038,30,4596,0.47
171038,31,4392,0.41
171038,32,4189,0.34
171038,33,4084,0.31
171038,34,3927,0.26
171038,35,3822,0.23
171038,36,3725,0.20
171038,37,3591,0.15
171038,38,3464,0.11
171038,39,5270,0.69
171038,40,5245,0.68
171038,41,5448,0.75
171038,42,5440,0.75
171038,43,5442,0.75
171038,44,5414,0.74
171038,45,5423,0.74
171038,46,3515,0.13
171038,47,3361,0.08
171038,48,3007,-0.04
171038,49,2995,-0.04
171038,50,2933,-0.06
171038,51,2949,-0.05
171038,52,2914,-0.07
171038,53,3182,0.02
171038,54,3170,0.02
171038,55,3235,0.04
171038,56,3176,0.02
171038,57,3161,0.01
171038,58,3111,-0.00
171038,59,3068,-0.02
171038,60,2732,-0.12
171038,61,2785,-0.11
171038,62,2896,-0.07
171038,63,2901,-0.07
171038,64,2900,-0.07
171038,65,2851,-0.09
171038,66,2825,-0.09
171038,67,2753,-0.12
171038,68,2618,-0.16
171038,69,2538,-0.19
171038,70,2567,-0.18
171038,71,2874,-0.08
171038,72,2972,-0.05
171038,73,3136,0.01
171038,74,3187,0.02
171038,75,3561,0.14
171038,76,3664,0.18
171038,77,3594,0.15
171038,78,3266,0.05
171038,79,3352,0.08
171038,80,3244,0.04
171038,81,3211,0.03
171038,82,2983,-0.04
171038,83,2753,-0.12
171038,84,2701,-0.13
171038,85,2649,-0.15
171038,86,2514,-0.19
171038,87,2474,-0.21
171038,88,2574,-0.17
171038,89,2485,-0.20
171038,90,2531,-0.19
171038,91,2545,-0.18
171038,92,2618,-0.16
171038,93,5053,0.62
171038,94,5311,0.70
171038,95,5480,0.76
171038,96,5495,0.76
171038,97,5558,0.78
171038,98,5676,0.82
171038,99,5676,0.82
171038,100,3359,0.08
171038,101,3090,-0.01
171038,102,2823,-0.09
171038,103,2906,-0.07
171038,104,2962,-0.05
171038,105,2873,-0.08
171038,106,2883,-0.08
171038,107,2825,-0.09
171038,108,2824,-0.09
171038,109,2908,-0.07
171038,110,2749,-0.12
171038,111,2545,-0.18
171038,112,2515,-0.19
171038,113,2453,-0.21
171038,114,2979,-0.04
171038,115,3364,0.08
171038,116,3283,0.05
171038,117,3286,0.05
171038,118,3312,0.06
171038,119,3358,0.08
171038,120,3369,0.08
147505,30,3543,2.39
147505,31,3152,2.01
147505,32,2960,1.83
147505,33,2860,1.73
147505,34,2810,1.69
147505,35,2363,1.26
147505,36,2377,1.27
147505,37,2253,1.15
147505,38,2199,1.10
147505,39,2098,1.01
147505,40,2040,0.95
147505,41,2004,0.92
147505,42,1951,0.87
147505,43,1827,0.75
147505,44,1821,0.74
147505,45,1822,0.74
147505,46,1786,0.71
147505,47,1747,0.67
147505,48,1654,0.58
147505,49,1608,0.54
147505,50,1515,0.45
147505,51,1521,0.45
147505,52,1503,0.44
147505,53,1532,0.46
147505,54,1529,0.46
147505,55,1523,0.46
147505,56,1517,0.45
147505,57,1474,0.41
147505,58,1376,0.32
147505,59,1331,0.27
147505,60,1251,0.20
147505,61,1232,0.18
147505,62,1370,0.31
147505,63,1375,0.31
147505,64,1352,0.29
147505,65,1366,0.31
147505,66,1369,0.31
147505,67,1374,0.31
147505,68,1381,0.32
147505,69,1245,0.19
147505,70,1231,0.18
147505,71,1209,0.16
147505,72,1390,0.33
147505,73,1459,0.39
147505,74,1473,0.41
147505,75,1470,0.41
147505,76,1461,0.40
147505,77,1505,0.44
147505,78,1565,0.50
147505,79,1587,0.52
147505,80,1547,0.48
147505,81,1544,0.48
147505,82,1562,0.49
147505,83,1572,0.50
147505,84,1531,0.46
147505,85,1472,0.41
147505,86,1273,0.22
147505,87,1238,0.18
147505,88,1231,0.18
147505,89,1225,0.17
147505,90,1234,0.18
147505,91,1387,0.33
147505,92,1428,0.37
147505,93,1444,0.38
147505,94,1449,0.39
147505,95,1427,0.36
147505,96,1421,0.36
147505,97,1410,0.35
147505,98,1272,0.22
147505,99,1210,0.16
147505,100,1156,0.11
147505,101,1134,0.08
147505,102,1148,0.10
147505,103,1150,0.10
147505,104,1137,0.09
147505,105,1112,0.06
147505,106,1129,0.08
147505,107,1136,0.09
147505,108,1145,0.09
147505,109,1155,0.10
147505,110,1176,0.12
147505,111,1199,0.15
147505,112,1235,0.18
147505,113,1305,0.25
147505,114,1322,0.26
147505,115,1439,0.38
147505,116,1498,0.43
147505,117,1519,0.45
147505,118,1576,0.51
147505,119,1784,0.71
147505,120,2040,0.95
15967,30,7010,1.00
15967,31,6397,0.83
15967,32,5908,0.69
15967,33,11133,2.18
15967,34,13295,2.80
15967,35,14042,3.02
15967,36,14102,3.03
15967,37,14283,3.08
15967,38,14357,3.11
15967,39,13963,2.99
15967,40,8492,1.43
15967,41,6441,0.84
15967,42,5801,0.66
15967,43,5024,0.44
15967,44,5016,0.43
15967,45,4906,0.40
15967,46,4631,0.32
15967,47,4374,0.25
15967,48,3863,0.10
15967,49,3574,0.02
15967,50,3427,-0.02
15967,51,3026,-0.13
15967,52,2933,-0.16
15967,53,2856,-0.18
15967,54,2798,-0.20
15967,55,2771,-0.21
15967,56,2682,-0.23
15967,57,2692,-0.23
15967,58,2692,-0.23
15967,59,2713,-0.22
15967,60,2701,-0.23
15967,61,2692,-0.23
15967,62,2659,-0.24
15967,63,2724,-0.22
15967,64,2643,-0.24
15967,65,2900,-0.17
15967,66,3109,-0.11
15967,67,3158,-0.10
15967,68,3136,-0.10
15967,69,3103,-0.11
15967,70,2989,-0.15
15967,71,2929,-0.16
15967,72,2588,-0.26
15967,73,2269,-0.35
15967,74,2181,-0.38
15967,75,2201,-0.37
15967,76,2255,-0.36
15967,77,2246,-0.36
15967,78,2255,-0.36
15967,79,2275,-0.35
15967,80,2306,-0.34
15967,81,2370,-0.32
15967,82,2470,-0.29
15967,83,2502,-0.28
15967,84,2576,-0.26
15967,85,2678,-0.23
15967,86,2762,-0.21
15967,87,2771,-0.21
15967,88,2764,-0.21
15967,89,2654,-0.24
15967,90,2589,-0.26
15967,91,2569,-0.27
15967,92,2482,-0.29
15967,93,2402,-0.31
15967,94,2539,-0.27
15967,95,2674,-0.24
15967,96,2729,-0.22
15967,97,2886,-0.17
15967,98,2909,-0.17
15967,99,2911,-0.17
15967,100,2922,-0.16
15967,101,2780,-0.21
15967,102,2646,-0.24
15967,103,2651,-0.24
15967,104,2534,-0.28
15967,105,2572,-0.26
15967,106,2697,-0.23
15967,107,2716,-0.22
15967,108,2747,-0.21
15967,109,2768,-0.21
15967,110,2807,-0.20
15967,111,2799,-0.20
15967,112,2773,-0.21
15967,113,2708,-0.23
15967,114,2754,-0.21
15967,115,2780,-0.21
15967,116,2816,-0.19
15967,117,2799,-0.20
15967,118,3122,-0.11
15967,119,3280,-0.06
15967,120,3444,-0.02
163146,30,3702,1.51
163146,31,3613,1.45
163146,32,3566,1.42
163146,33,3404,1.31
163146,34,3342,1.27
163146,35,3322,1.25
163146,36,3224,1.19
163146,37,3237,1.19
163146,38,3268,1.22
163146,39,3304,1.24
163146,40,3310,1.24
163146,41,3281,1.22
163146,42,3324,1.25
163146,43,3173,1.15
163146,44,3080,1.09
163146,45,2988,1.03
163146,46,2846,0.93
163146,47,2857,0.94
163146,48,2965,1.01
163146,49,2840,0.93
163146,50,2844,0.93
163146,51,2806,0.90
163146,52,2737,0.86
163146,53,2680,0.82
163146,54,2571,0.74
163146,55,2363,0.60
163146,56,2248,0.52
163146,57,2189,0.48
163146,58,2134,0.45
163146,59,2129,0.44
163146,60,2144,0.45
163146,61,2164,0.47
163146,62,2227,0.51
163146,63,2237,0.52
163146,64,2210,0.50
163146,65,2186,0.48
163146,66,2185,0.48
163146,67,2144,0.45
163146,68,2095,0.42
163146,69,2048,0.39
163146,70,2050,0.39
163146,71,2166,0.47
163146,72,2208,0.50
163146,73,2202,0.49
163146,74,2218,0.50
163146,75,2230,0.51
163146,76,2219,0.50
163146,77,2171,0.47
163146,78,2068,0.40
163146,79,2018,0.37
163146,80,2033,0.38
163146,81,2055,0.39
163146,82,2045,0.39
163146,83,2076,0.41
163146,84,2062,0.40
163146,85,2016,0.37
163146,86,2007,0.36
163146,87,1970,0.34
163146,88,1951,0.32
163146,89,1985,0.35
163146,90,1926,0.31
163146,91,1948,0.32
163146,92,1964,0.33
163146,93,1997,0.35
163146,94,2059,0.40
163146,95,2113,0.43
163146,96,2216,0.50
163146,97,2357,0.60
163146,98,2415,0.64
163146,99,2432,0.65
163146,100,2456,0.67
163146,101,2529,0.71
163146,102,2775,0.88
163146,103,2865,0.94
163146,104,2871,0.95
163146,105,3064,1.08
163146,106,3350,1.27
163146,107,3638,1.47
163146,108,3802,1.58
163146,109,3798,1.57
163146,110,4056,1.75
163146,111,4310,1.92
163146,112,4440,2.01
163146,113,4582,2.11
163146,114,4696,2.18
163146,115,4645,2.15
163146,116,4523,2.07
163146,117,4272,1.90
163146,118,4040,1.74
163146,119,3926,1.66
163146,120,3834,1.60
14279,30,10576,1.00
14279,31,9792,0.86
14279,32,9432,0.79
14279,33,9121,0.73
14279,34,8818,0.67
14279,35,8532,0.62
14279,36,8160,0.55
14279,37,7773,0.47
14279,38,7653,0.45
14279,39,7230,0.37
14279,40,6977,0.32
14279,41,6854,0.30
14279,42,6727,0.28
14279,43,6620,0.25
14279,44,6664,0.26
14279,45,6761,0.28
14279,46,6676,0.27
14279,47,6581,0.25
14279,48,6455,0.22
14279,49,6324,0.20
14279,50,6300,0.19
14279,51,6183,0.17
14279,52,5894,0.12
14279,53,5903,0.12
14279,54,5965,0.13
14279,55,5964,0.13
14279,56,6000,0.14
14279,57,5944,0.13
14279,58,5842,0.11
14279,59,5682,0.08
14279,60,5460,0.04
14279,61,5214,-0.01
14279,62,5034,-0.05
14279,63,4951,-0.06
14279,64,4874,-0.08
14279,65,4802,-0.09
14279,66,4768,-0.10
14279,67,4730,-0.10
14279,68,4789,-0.09
14279,69,4765,-0.10
14279,70,4649,-0.12
14279,71,4581,-0.13
14279,72,4479,-0.15
14279,73,4418,-0.16
14279,74,4418,-0.16
14279,75,4357,-0.17
14279,76,4387,-0.17
14279,77,4417,-0.16
14279,78,4402,-0.17
14279,79,4476,-0.15
14279,80,4420,-0.16
14279,81,4354,-0.17
14279,82,4368,-0.17
14279,83,4465,-0.15
14279,84,4516,-0.14
14279,85,4880,-0.07
14279,86,5408,0.03
14279,87,5647,0.07
14279,88,5852,0.11
14279,89,6116,0.16
14279,90,6296,0.19
14279,91,6482,0.23
14279,92,6499,0.23
14279,93,6452,0.22
14279,94,6817,0.29
14279,95,7110,0.35
14279,96,7301,0.38
14279,97,7257,0.38
14279,98,7137,0.35
14279,99,6787,0.29
14279,100,6263,0.19
14279,101,5628,0.07
14279,102,5145,-0.02
14279,103,4713,-0.11
14279,104,4435,-0.16
14279,105,4289,-0.19
14279,106,4246,-0.20
14279,107,4217,-0.20
14279,108,4246,-0.20
14279,109,4235,-0.20
14279,110,4179,-0.21
14279,111,4172,-0.21
14279,112,4101,-0.22
14279,113,4041,-0.23
14279,114,4034,-0.24
14279,115,4096,-0.22
14279,116,4087,-0.23
14279,117,4023,-0.24
14279,118,4057,-0.23
14279,119,4078,-0.23
14279,120,4083,-0.23
61853,30,11447,3.46
61853,31,11053,3.31
61853,32,10630,3.14
61853,33,10342,3.03
61853,34,10048,2.92
61853,35,9657,2.76
61853,36,9452,2.68
61853,37,9238,2.60
61853,38,9166,2.57
61853,39,8988,2.50
61853,40,8753,2.41
61853,41,8636,2.37
61853,42,8509,2.32
61853,43,8355,2.26
61853,44,8186,2.19
61853,45,7881,2.07
61853,46,7754,2.02
61853,47,7861,2.06
61853,48,7835,2.05
61853,49,7983,2.11
61853,50,7973,2.11
61853,51,8169,2.18
61853,52,8480,2.31
61853,53,8510,2.32
61853,54,8164,2.18
61853,55,8324,2.24
61853,56,8021,2.13
61853,57,8235,2.21
61853,58,8019,2.13
61853,59,7593,1.96
61853,60,7345,1.86
61853,61,7267,1.83
61853,62,6777,1.64
61853,63,6724,1.62
61853,64,6298,1.45
61853,65,6181,1.41
61853,66,6041,1.35
61853,67,5954,1.32
61853,68,5996,1.34
61853,69,6029,1.35
61853,70,5949,1.32
61853,71,5994,1.34
61853,72,6066,1.36
61853,73,6335,1.47
61853,74,6571,1.56
61853,75,6532,1.55
61853,76,6660,1.60
61853,77,6839,1.67
61853,78,8208,2.20
61853,79,8491,2.31
61853,80,8465,2.30
61853,81,8520,2.32
61853,82,8845,2.45
61853,83,8895,2.47
61853,84,9132,2.56
61853,85,8117,2.16
61853,86,8084,2.15
61853,87,8366,2.26
61853,88,8856,2.45
61853,89,9165,2.57
61853,90,9911,2.86
61853,91,10504,3.09
61853,92,10328,3.03
61853,93,10234,2.99
61853,94,9786,2.81
61853,95,9043,2.52
61853,96,8101,2.16
61853,97,6973,1.72
61853,98,5885,1.29
61853,99,5604,1.18
61853,100,5273,1.06
61853,101,5120,1.00
61853,102,4996,0.95
61853,103,4984,0.94
61853,104,4899,0.91
61853,105,4991,0.95
61853,106,5001,0.95
61853,107,4942,0.93
61853,108,4891,0.91
61853,109,4931,0.92
61853,110,24967,8.73
61853,111,28168,9.98
61853,112,29329,10.43
61853,113,29898,10.65
61853,114,30195,10.77
61853,115,30437,10.86
61853,116,30577,10.92
61853,117,11016,3.29
61853,118,8237,2.21
61853,119,7906,2.08
61853,120,7623,1.97
313339,30,1040,1.28
313339,31,1135,1.49
313339,32,1145,1.51
313339,33,1181,1.59
313339,34,1212,1.65
313339,35,1224,1.68
313339,36,1224,1.68
313339,37,1218,1.67
313339,38,1237,1.71
313339,39,1256,1.75
313339,40,1233,1.70
313339,41,1189,1.60
313339,42,1236,1.71
313339,43,1244,1.73
313339,44,1248,1.73
313339,45,1229,1.69
313339,46,1246,1.73
313339,47,1304,1.86
313339,48,1409,2.09
313339,49,1425,2.12
313339,50,1518,2.33
313339,51,1850,3.05
313339,52,2223,3.87
313339,53,2585,4.66
313339,54,2886,5.32
313339,55,3117,5.83
313339,56,3166,5.94
313339,57,3140,5.88
313339,58,2777,5.08
313339,59,2264,3.96
313339,60,1794,2.93
313339,61,1365,1.99
313339,62,1004,1.20
313339,63,834,0.83
313339,64,692,0.52
313339,65,634,0.39
313339,66,603,0.32
313339,67,577,0.26
313339,68,577,0.26
313339,69,564,0.24
313339,70,584,0.28
313339,71,604,0.32
313339,72,606,0.33
313339,73,841,0.84
313339,74,2732,4.98
313339,75,3086,5.76
313339,76,3240,6.10
313339,77,3272,6.17
313339,78,3393,6.43
313339,79,3763,7.24
313339,80,3621,6.93
313339,81,1760,2.86
313339,82,1414,2.10
313339,83,1272,1.79
313339,84,1262,1.76
313339,85,1157,1.53
313339,86,855,0.87
313339,87,787,0.72
313339,88,776,0.70
313339,89,778,0.70
313339,90,780,0.71
313339,91,739,0.62
313339,92,694,0.52
313339,93,627,0.37
313339,94,596,0.31
313339,95,579,0.27
313339,96,578,0.27
313339,97,1104,1.42
313339,98,1592,2.49
313339,99,1708,2.74
313339,100,1784,2.91
313339,101,1813,2.97
313339,102,1850,3.05
313339,103,1852,3.06
313339,104,1313,1.88
313339,105,832,0.82
313339,106,748,0.64
313339,107,679,0.49
313339,108,697,0.53
313339,109,750,0.64
313339,110,834,0.83
313339,111,858,0.88
313339,112,962,1.11
313339,113,1041,1.28
313339,114,1082,1.37
313339,115,1063,1.33
313339,116,1004,1.20
313339,117,955,1.09
313339,118,950,1.08
313339,119,869,0.90
313339,120,813,0.78
52953841,30,27946,18.09
52953841,31,24697,15.87
52953841,32,24316,15.61
52953841,33,25013,16.09
52953841,34,25654,16.52
52953841,35,26595,17.17
52953841,36,26805,17.31
52953841,37,26794,17.30
52953841,38,26820,17.32
52953841,39,26437,17.06
52953841,40,25302,16.28
52953841,41,24635,15.83
52953841,42,23459,15.02
52953841,43,22777,14.56
52953841,44,21921,13.97
52953841,45,21696,13.82
52953841,46,22665,14.48
52953841,47,22700,14.51
52953841,48,22471,14.35
52953841,49,22320,14.25
52953841,50,22138,14.12
52953841,51,21589,13.75
52953841,52,20801,13.21
52953841,53,19028,12.00
52953841,54,18710,11.78
52953841,55,19052,12.01
52953841,56,19077,12.03
52953841,57,18685,11.76
52953841,58,21120,13.43
52953841,59,22287,14.22
52953841,60,22702,14.51
52953841,61,22653,14.47
52953841,62,22140,14.12
52953841,63,21922,13.97
52953841,64,22370,14.28
52953841,65,21021,13.36
52953841,66,21041,13.37
52953841,67,20592,13.07
52953841,68,20197,12.80
52953841,69,19771,12.50
52953841,70,19534,12.34
52953841,71,18900,11.91
52953841,72,17394,10.88
52953841,73,15754,9.76
52953841,74,15286,9.44
52953841,75,16966,10.59
52953841,76,16986,10.60
52953841,77,16571,10.32
52953841,78,16231,10.09
52953841,79,16048,9.96
52953841,80,15870,9.84
52953841,81,15724,9.74
52953841,82,13446,8.18
52953841,83,13029,7.90
52953841,84,12963,7.85
52953841,85,12757,7.71
52953841,86,12589,7.60
52953841,87,12298,7.40
52953841,88,12024,7.21
52953841,89,12381,7.46
52953841,90,12854,7.78
52953841,91,13299,8.08
52953841,92,13729,8.38
52953841,93,14118,8.64
52953841,94,14355,8.81
52953841,95,14414,8.85
52953841,96,14109,8.64
52953841,97,13453,8.19
52953841,98,12767,7.72
52953841,99,12257,7.37
52953841,100,11698,6.99
52953841,101,11448,6.82
52953841,102,11407,6.79
52953841,103,11295,6.72
52953841,104,11285,6.71
52953841,105,11256,6.69
52953841,106,11220,6.66
52953841,107,11260,6.69
52953841,108,11299,6.72
52953841,109,11304,6.72
52953841,110,11247,6.68
52953841,111,11420,6.80
52953841,112,11545,6.89
52953841,113,11761,7.03
52953841,114,11925,7.15
52953841,115,12121,7.28
52953841,116,12203,7.34
52953841,117,12413,7.48
52953841,118,12331,7.42
52953841,119,12189,7.33
52953841,120,12140,7.29
558139,30,3282,1.13
558139,31,3339,1.16
558139,32,3350,1.17
558139,33,3306,1.14
558139,34,3265,1.12
558139,35,3244,1.10
558139,36,3267,1.12
558139,37,3331,1.16
558139,38,3295,1.14
558139,39,3260,1.11
558139,40,3270,1.12
558139,41,3397,1.20
558139,42,3534,1.29
558139,43,3875,1.51
558139,44,4023,1.61
558139,45,3974,1.58
558139,46,3921,1.54
558139,47,3859,1.50
558139,48,3665,1.38
558139,49,3611,1.34
558139,50,3204,1.08
558139,51,2894,0.88
558139,52,2794,0.81
558139,53,2755,0.79
558139,54,2713,0.76
558139,55,2647,0.72
558139,56,2435,0.58
558139,57,2358,0.53
558139,58,2321,0.50
558139,59,2308,0.50
558139,60,2274,0.47
558139,61,2218,0.44
558139,62,2207,0.43
558139,63,2220,0.44
558139,64,2203,0.43
558139,65,2169,0.41
558139,66,2148,0.39
558139,67,2133,0.38
558139,68,2164,0.40
558139,69,2166,0.40
558139,70,2182,0.41
558139,71,2436,0.58
558139,72,2826,0.83
558139,73,2923,0.89
558139,74,2932,0.90
558139,75,2919,0.89
558139,76,2913,0.89
558139,77,2865,0.86
558139,78,2595,0.68
558139,79,2228,0.44
558139,80,2174,0.41
558139,81,2181,0.41
558139,82,2169,0.41
558139,83,2141,0.39
558139,84,2133,0.38
558139,85,2120,0.37
558139,86,2108,0.37
558139,87,2047,0.33
558139,88,2020,0.31
558139,89,2016,0.31
558139,90,2000,0.30
